ID_URBS,NUMERO_LINHA,DESC_LINHA,URL_URBS,URL_GAZETA,URL_MOOVIT
392,650,STA. RITA / PINHEIRINHO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-rita-pinheirinho-650/,
280,243,STA. TEREZINHA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-terezinha-243/,
1470,710,STA.AMELIA/P.BELO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-amelia-porto-belo-710/,
2028,710,STA.AMELIA/P.BELO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-amelia-porto-belo-710/,
2128,710,STA.AMELIA/P.BELO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/santa-amelia-porto-belo-710/,
272,372,TARUMÃ,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/taruma-372/,
533,667,TERMINAL CIC,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/terminal-cic-667/,
175,214,TINGUI,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/tingui-214/,
137,545,TRABALHADOR,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/trabalhador-545/,
206,861,TRAMONTINA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/tramontina-861/,
170,321,TRINDADE,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/trindade-321/,
2190,672,TUPY/JULIANA,,,
2210,772,TUPY/JULIANA,,,
133,979,TURISMO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/turismo-979/,
79,472,UBERABA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/uberaba-472/,
350,615,UBERLÂNDIA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/uberlandia-615/,https://moovitapp.com/curitiba-942/lines/615_uberl%C3%A2ndia/4394568/3778116/pt-br
144,643,UMBARÁ,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/umbara-643/,
738,Z01,UNIBRASIL / TUBO DETRAN,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/unibrasil-tubo-detran-Z01/,
333,829,UNIV.POSITIVO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/universidade-positivo-829/,
54,165,UNIVERSIDADES,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/universidades-165/,
114,323,V. AUTÓDROMO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-autodromo-323/,
71,663,V. CUBAS,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-cubas-663/,
328,222,V. ESPERANÇA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-esperanca-222/,
290,761,V. IZABEL,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-izabel-761/,
827,690,V. JULIANA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-juliana-690/,
35,242,V. LEONICE,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-leonice-242/,
254,467,V. MACEDO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-macedo-467/,
353,714,V. MARISA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-marisa-714/,
62,825,V. MARQUETO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-marqueto-825/,
178,166,V. NORI,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-nori-166/,
388,336,V. RENO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-reno-336/,
115,665,V. REX,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-rex-665/,
326,762,V. ROSINHA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-rosinha-762/,
148,860,V. SANDRA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-sandra-860/,
57,471,V. SÃO PAULO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-sao-paulo-471/,
285,624,V. SÃO PEDRO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-sao-pedro-624/,
90,184,V. SUIÇA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-suica-184/,
112,777,V. VELHA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-velha-777/,
125,652,V. VERDE,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-verde-652/,
309,918,VENEZA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/veneza-918/,
791,Z03,VIC. DE CARVALHO / C. IMBUIA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vicente-de-carvalho-capao-da-imbuia-Z03/,
817,779,VILA VELHA/BURITI,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vila-velha-buriti-779/,
391,630,VITÓRIA RÉGIA,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/vitoria-regia-630/,
7,657,XAXIM / CAPÃO RASO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/xaxim-capao-raso-657/,
257,536,ZOOLÓGICO,,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/zoologico-536/,
