bg-verde,20,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/interbairros-ii-horario-020/,Interbairros II (Horário)
bg-verde,30,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/interbairros-iii-030/,Interbairros III
bg-verde,40,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/interbairros-iv-040/,Interbairros IV
bg-verde,50,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/interbairros-v-050/,Interbairros V
bg-verde,60,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/interbairros-vi-060/,Interbairros VI
bg-laranja,512,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/itamarati-512/,Itamarati
bg-laranja,711,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/itatiaia-711/,Itatiaia
bg-amarela,366,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/itupava-hospital-militar-366/,Itupava / Hospital Militar
bg-amarela,468,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-centauro-468/,Jardim Centauro
bg-amarela,183,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-chaparral-183/,Jardim Chaparral
bg-laranja,655,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-da-ordem-655/,Jardim da Ordem
bg-laranja,244,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-do-arroio-244/,Jardim do Arroio
bg-amarela,865,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-esplanada-865/,Jardim Esplanada
bg-laranja,712,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-independencia-cic-712/,Jardim Independência / CIC
bg-laranja,917,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-ipe-917/,Jardim Ipê
bg-amarela,972,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-italia-972/,Jardim Itália
bg-amarela,474,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-itibere-474/,Jardim Itiberê
bg-amarela,169,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-kosmos-169/,Jardim Kosmos
bg-laranja,617,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-ludovica-617/,Jardim Ludovica
bg-amarela,160,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-merces-guanabara-160/,Jardim Mercês / Guanabara
bg-laranja,532,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-paranaense-532/,Jardim Paranaense
bg-amarela,365,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jardim-social-batel-365/,Jardim Social / Batel
bg-laranja,938,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jose-culpi-veneza-938/,José Culpi / Veneza
bg-laranja,912,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/jose-culpi-912/,José Culpi
bg-amarela,967,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/julio-graf-967/,Júlio Graf
bg-amarela,285,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/juveve-agua-verde-285/,Juvevê / Água Verde
bg-laranja,600,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/kamyr-quartel-general-600/,Kamyr / Quartel General
bg-laranja,656,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/kamyr-656/,Kamyr
bg-amarela,271,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/laranjeiras-271/,Laranjeiras
bg-azul,500,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/ligeirao-boqueirao-500/,LIGEIRÃO BOQUEIRÃO
bg-azul,550,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/ligeirao-pinheirinho-c-gomes-550/,LIGEIRÃO PINHEIRINHO / C. GOMES
bg-azul,200,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/ligeirao-sta-candida-pca-do-japao-200/,LIGEIRÃO STA.CÂNDIDA / PÇA.DO JAPÃO
bg-amarela,661,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/lindoia-661/,Lindóia
bg-laranja,635,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/londrina-635/,Londrina
bg-laranja,641,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/luiz-nichele-641/,Luiz Nichele
bg-madrugueiro,189,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-abranches-189/,Madrugueiro Abranches
bg-madrugueiro,549,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-bairro-novo-549/,Madrugueiro Bairro Novo
bg-madrugueiro,509,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-boqueirao-509/,Madrugueiro Boqueirão
bg-madrugueiro,789,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-caiua-789/,Madrugueiro Caiuá
bg-madrugueiro,809,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-campo-comprido-809/,Madrugueiro Campo Comprido
bg-madrugueiro,308,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-centenario-rui-barbosa-308/,Madrugueiro Centenário / Rui Barbosa
bg-madrugueiro,309,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-centenario-309/,Madrugueiro Centenário
bg-madrugueiro,609,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-cic-609/,Madrugueiro CIC
bg-madrugueiro,229,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-penha-fernando-de-noronha-229/,Madrugueiro Penha / Fernando de Noronha
bg-madrugueiro,489,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-petropolis-solitude-489/,Madrugueiro Petrópolis / Solitude
bg-madrugueiro,188,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-pilarzinho-uberaba-188/,Madrugueiro Pilarzinho / Uberaba
bg-madrugueiro,608,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-pinheirinho-608/,Madrugueiro Pinheirinho
bg-madrugueiro,209,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-santa-candida-capao-raso-209/,Madrugueiro Santa Cândida / Capão Raso
bg-madrugueiro,519,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-sao-francisco-iguape-519/,Madrugueiro São Francisco / Iguape
bg-madrugueiro,689,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-sao-pedro-rio-negro-689/,Madrugueiro São Pedro / Rio Negro
bg-madrugueiro,889,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-sao-braz-889/,Madrugueiro São Bráz
bg-madrugueiro,989,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-santa-felicidade-989/,Madrugueiro Santa Felicidade
bg-madrugueiro,389,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-taruma-augusta-389/,Madrugueiro Tarumã / Augusta
bg-madrugueiro,679,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-tatuquara-679/,Madrugueiro Tatuquara
bg-madrugueiro,788,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/madrugueiro-vila-velha-788/,Madrugueiro Vila Velha
bg-amarela,260,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/marechal-hermes-santa-efigenia-260/,Marechal Hermes / Santa Efigênia
bg-laranja,633,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/maria-angelica-633/,Maria Angélica
bg-laranja,522,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/maringa-522/,Maringá
bg-laranja,721,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/mario-jorge-721/,Mário Jorge
bg-amarela,181,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/mateus-leme-181/,Mateus Leme
bg-amarela,594,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/menonitas-594/,Menonitas
bg-laranja,331,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/mercurio-331/,Mercúrio
bg-laranja,812,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/montana-812/,Montana
bg-laranja,814,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/mossungue-814/,Mossunguê
bg-laranja,521,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/nivaldo-braga-521/,Nivaldo Braga
bg-amarela,360,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/novena-360/,Novena
bg-amarela,666,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/novo-mundo-666/,Novo Mundo
bg-amarela,674,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/nossa-senhora-da-luz-674/,Nossa Senhora da Luz
bg-amarela,280,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/nsa-sra-de-nazare-280/,NSA.SRA.DE NAZARÉ
bg-laranja,233,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/olaria-233/,Olaria
bg-laranja,535,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/osternack-boqueirao-535/,Osternack / Boqueirão
bg-laranja,548,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/osternack-sitio-cercado-548/,Osternack / Sítio Cercado
bg-laranja,915,https://especiais.gazetadopovo.com.br/horarios-de-onibus/curitiba/ouro-verde-via-vila-badia-915/,Ouro Verde (Via Vila Bádia)
